,score
1375,649.9876005915544
1376,610.9850121322944
1377,621.626912324781
1378,629.67143199244
1379,610.5779722512337
1380,583.7583630225411
1381,636.6772516843874
1382,643.0780263792109
1383,664.4778763685733
1384,653.2939960625246
1385,583.6353870198869
1386,601.3370816389861
1387,633.6026272034245
1388,637.6165662841006
1389,632.8362739999851
1390,576.6415189495513
1391,593.5219890720094
1392,641.6233488395063
1393,614.0557830226837
1394,592.4618067659612
1395,629.3784700135923
1396,601.7423961408308
1397,601.5387988937146
1398,611.1941900970176
1399,658.273389987133
1400,586.0945017366936
1401,664.9195132791164
1402,639.5820945092594
1403,598.5066937681149
1404,615.0844873428501
1405,607.4944231384686
1406,675.4520657737455
1407,529.8335599820205
1408,613.5196697990932
1409,610.9716169496342
1410,644.2368147835443
1411,616.0303569443473
1412,677.2031606307942
1413,604.1951925197282
1414,611.1831846457045
1415,598.4372275731256
1416,633.6469541188625
1417,631.0001216911933
1418,679.551778028233
1419,607.4723447278759
1420,599.6410298028532
1421,638.2773818874608
1422,599.6695635564614
1423,622.5179278264463
1424,664.7063445287283
1425,654.0732883260166
1426,600.8958742429865
1427,604.4922625443619
1428,613.3086258064905
1429,634.4795291629224
1430,544.0220681161865
1431,626.279484471323
1432,625.624671963213
1433,622.6016768821556
1434,637.2800193169699
1435,654.6337898657947
1436,576.6432815213436
1437,655.3495391847108
1438,601.0401190547087
1439,589.6052394097061
1440,610.8851226909403
1441,597.6762273429969
1442,662.8987485714817
1443,683.0971979848629
1444,638.4178343976024
1445,654.8254148898877
1446,579.5687143755376
1447,657.0894649722827
1448,648.9769389569122
1449,614.4639428987008
1450,609.0023794135858
1451,584.2808859991865
1452,563.7192071349336
1453,620.4860655636634
1454,622.9714831403596
1455,626.6119231484944
1456,671.4547565207658
1457,664.5017883358972
1458,600.1431826387947
1459,569.1322755339588
1460,645.5967027638678
1461,636.4779321364686
1462,617.990208176192
1463,627.1740307522172
1464,614.4393947135517
1465,574.5705964593019
1466,630.8286439081561
1467,634.346952849432
1468,651.1613962592792
1469,625.9927261122893
1470,582.4908441875999
1471,526.7977336751677
1472,587.7231806528304
1473,614.1064799267274
1474,634.40912564822
1475,597.8189218834607
1476,609.9108587971743
1477,586.8113897623884
1478,636.5735511967011
1479,663.2777312258386
1480,663.5493286634492
1481,610.4093227258268
1482,593.9693896341026
1483,623.3667447924299
1484,593.2024161674726
1485,605.5296403912821
1486,642.7025502572936
1487,673.2773995491596
1488,585.8244857608938
1489,659.2958839944375
1490,596.7886471865774
1491,617.8586590039979
1492,637.1421425609872
1493,637.1802250561259
1494,601.6454788176117
1495,579.6442712949328
1496,656.9571452495576
1497,671.5383014103198
1498,608.6012094992789
1499,641.8153185644493
1500,598.7163952358409
1501,577.3107140819988
1502,631.0087044556296
1503,605.6666067712234
1504,660.6587516461947
1505,668.6621587867505
1506,614.12142945917
1507,563.6601992578485
1508,632.6850045335973
1509,634.4876018062093
1510,659.5208208833776
1511,622.6955033616472
1512,654.1157455364838
1513,594.0298529098972
1514,588.6554467681664
1515,633.6613309217128
1516,629.2725216654807
1517,613.3301382106416
1518,588.8429613960151
1519,601.7973218478736
1520,633.7343499873831
1521,648.1399758527064
1522,583.3625683668864
1523,581.6709094293813
1524,621.1402047222592
1525,676.9615128121447
1526,598.3525333646713
1527,632.7351053233036
1528,612.0793964507222
1529,605.2732817959084
1530,558.9701029493228
1531,582.0279862809746
1532,666.5844158198529
1533,610.8473422974732
1534,643.4632001854858
1535,594.1847991779882
1536,613.4646503020957
1537,658.9901376456032
1538,669.5896873385926
1539,625.413867727065
1540,647.8515488845727
1541,604.0122197794079
1542,620.1599284452905
1543,680.2671830626599
1544,607.2176431769169
1545,612.4813555188942
1546,643.6230420447054
1547,625.6407571064907
1548,552.692751609247
1549,627.5798995861838
1550,623.4354523164442
1551,630.073833102056
1552,631.9666064906863
1553,615.5834696012918
1554,679.0351947562255
1555,593.1771627898634
1556,565.5036816482584
1557,658.3056821270873
1558,609.8822165121285
1559,644.7892863705963
1560,596.9647413397228
1561,594.4023440844021
1562,614.3025286309106
1563,626.2171510039418
1564,624.1203309520888
1565,621.3547357189467
1566,616.5852202495547
1567,652.3378850961009
1568,665.4180354059947
1569,659.6344408536967
1570,617.0783513277088
1571,562.0213313588422
1572,660.1296440124217
1573,603.7764308671839
1574,620.6980003504524
1575,572.3016957504785
1576,609.4412352287717
1577,641.4285680402355
1578,603.1117469986065
1579,645.3879132034558
1580,625.6072881022101
1581,609.3169118234221
1582,636.0139591277814
1583,669.0284615894345
1584,618.166486225777
1585,587.0747697144642
1586,599.189377715802
1587,637.2298341391379
1588,641.4930838736974
1589,660.8335057669954
1590,649.0197716880698
1591,636.5821074342913
1592,607.7527103335552
1593,632.839806896133
1594,631.6974473872369
1595,612.004616230232
1596,611.1545975931678
1597,579.9889659778303
1598,604.7924101567359
1599,635.5115995638964
1600,624.8574016757749
1601,625.0675969484853
1602,651.6622470295398
1603,686.9264196542199
1604,609.0373789302647
1605,643.9956388383065
1606,622.979818267387
1607,659.4923738406683
1608,578.3818588648144
1609,579.6402941237081
1610,624.1558681548872
1611,641.4252528194845
1612,592.5354857491138
1613,608.3708860673277
1614,623.1203244245662
1615,633.8600276956049
1616,567.8934777913329
1617,611.1635507893617
1618,570.029443703541
1619,615.9081839781736
1620,590.4403997308812
1621,636.3779850839236
1622,585.6846305446977
1623,579.5707432472267
1624,628.4784062362663
1625,653.7622413300529
1626,608.7766401161928
1627,603.0800876013368
1628,626.9102444203181
1629,546.575305210266
1630,608.5008603224936
1631,663.2094224931649
1632,552.2339209398439
1633,604.3685270480227
1634,588.0071762950299
1635,598.8790777490676
1636,683.3614146090845
1637,636.9778974097037
1638,629.2363840150631
1639,588.0476777170717
1640,573.0015703498083
1641,638.114728781662
1642,591.4314211170242
1643,649.0948877930979
1644,616.5773572381044
1645,630.5991150661737
1646,641.0539617797433
1647,626.3729999201092
1648,623.9528929356967
1649,605.6086008096657
1650,673.9257087691609
1651,656.4009577798345
1652,595.9846824121258
1653,585.4063419164418
1654,547.1575793623468
1655,616.9214430927361
1656,629.4243096094666
1657,539.4163677722659
1658,611.2690757551416
1659,574.3049955680638
1660,561.0082900580895
1661,604.066876780043
1662,622.4501112545609
1663,630.8987681050891
1664,651.1077985242443
1665,613.7867594051136
1666,660.3265613165852
1667,623.6093200605395
1668,605.2378366405125
1669,534.5277879215738
1670,590.0586111218587
1671,591.8380157963356
1672,656.8306312945853
1673,619.5990539857825
1674,659.0035008981293
1675,571.1531838239804
1676,658.3492158559741
1677,599.7129404189645
1678,639.5467483900677
1679,626.6676205421146
1680,578.7964762339335
1681,640.9915151256071
1682,683.5346573235045
1683,609.8977680926926
1684,601.9596094747149
1685,658.8832317317259
1686,598.4003483190769
1687,605.466644572355
1688,623.3091340478932
1689,616.352961518742
1690,617.84601408057
1691,600.6075314130214
1692,656.1996175498317
1693,632.6068406129688
1694,639.3445137476226
1695,614.4801347342157
1696,589.0373038222018
1697,600.2461915063805
1698,598.3362450859372
1699,622.3895993885143
1700,666.867565884003
1701,637.6924248275334
1702,627.5562860197932
1703,650.4613501845732
1704,617.7532764006561
1705,635.2056404660935
1706,632.3719985925799
1707,616.2033853167429
1708,675.2517571911346
1709,638.542116226585
1710,615.6834651895873
1711,609.1765521776226
1712,628.514186587946
1713,589.8369751421611
1714,633.6188514589453
1715,572.50948447287
1716,597.9417658318037
1717,603.136007593711
1718,609.255946474061
1719,648.916849831383
1720,607.9334429671565
1721,624.6509762456094
1722,595.1804741377379
1723,652.452327481378
1724,630.3125347383489
1725,648.4087687092293
1726,614.208854030313
1727,645.6662370928472
1728,501.81031530114893
1729,577.2182388621064
1730,620.7652143129638
1731,581.3860459843798
1732,650.9301050436602
1733,650.2264797712368
1734,643.6355061003811
1735,608.9872188575596
1736,618.0389320826546
1737,638.538956737882
1738,596.9494276888421
1739,640.4077885691239
1740,651.1505671720276
1741,588.4206673858542
1742,613.4510524066851
1743,609.4466248309353
1744,588.5532456544929
1745,604.5888085479232
1746,603.5358808366265
1747,629.4420579484844
1748,612.5855375028437
1749,591.7128742629181
1750,578.9740893216
1751,609.9006985072878
1752,653.9743745634435
1753,578.9165793799657
1754,572.2305214500121
1755,593.5537215969377
1756,579.4391874597864
1757,568.2797028393775
1758,616.5771601316854
1759,589.7481819484941
1760,678.2181771133485
1761,620.5428379634888
1762,625.8342773759349
1763,600.9170952697863
1764,626.038599238085
1765,614.7193302046436
1766,644.1280786104905
1767,585.4266287054229
1768,646.6922493821401
1769,532.7157634166234
1770,637.0902955573165
1771,631.3432333933586
1772,621.695202905418
1773,613.4643710828346
1774,569.5615210944236
1775,581.3483432490037
1776,605.1861870574335
1777,615.2439580034742
1778,676.2993314928777
1779,599.4315667252574
1780,614.8805666627425
1781,623.0302208863961
1782,627.2733158218243
1783,656.2588998035751
1784,659.713261809455
1785,597.2817640884549
1786,546.6878257971916
1787,629.3903175449833
1788,612.6602679428731
1789,662.9733575162837
1790,593.1909586135928
1791,624.4677648436693
1792,544.7958185580582
1793,601.4904894728498
1794,648.2970259777017
1795,585.998939505133
1796,636.7439322056648
1797,598.6262238509528
1798,642.5042253590216
1799,642.6388983798673
1800,668.3833524320463
1801,596.6901008946128
1802,614.7066819153106
1803,592.456708243657
1804,619.9634677866684
1805,630.9595775959406
1806,633.841191163334
1807,598.0517988717149
1808,613.8058174062197
1809,644.4373372990244
1810,653.802750100193
1811,669.942126628191
1812,624.2293991605128
1813,584.5788338181068
1814,606.9419212700064
1815,600.3327749184846
1816,634.3393179973498
1817,654.0971581989199
1818,626.1333225625642
1819,657.3234301117484
1820,599.8491342321456
1821,594.6241089362758
1822,671.7098334594427
1823,629.75107963612
1824,656.372329559246
1825,607.197047263377
1826,650.5354425853685
1827,552.8396340314636
1828,627.2025579033483
1829,587.9267132677378
1830,609.4785273982782
1831,596.8426159617982
1832,630.9321635419992
1833,607.2663066608494
1834,609.6403524450096
1835,622.6089426425212
1836,629.0400760546265
1837,573.6771769914827
1838,592.456173705694
1839,618.4434295603744
1840,651.4418617389872
1841,675.8990565605424
1842,625.1534858328304
1843,605.0278942620904
1844,551.833115780305
1845,607.7042837716522
1846,631.4670710059048
1847,668.8781505334734
1848,652.728619866472
1849,614.9711949577538
1850,620.290328007
1851,661.9066871838618
1852,581.8226984437299
1853,621.1041746652679
1854,632.344653591475
1855,629.1671606424818
1856,617.4579480287723
1857,665.5791821153748
1858,603.8177924314234
1859,651.2410460954334
1860,597.5223940250357
1861,657.078775176016
1862,632.9900131781687
1863,643.955238639526
1864,591.6648527934301
1865,641.2453864309591
1866,621.0836771329436
1867,572.7437698242732
1868,657.4588799474582
1869,676.5419934358897
1870,617.5148184570795
1871,591.6043173389423
1872,654.7756729401849
1873,647.2175430700601
1874,658.6880292154088
1875,584.0576679662872
1876,612.8010696068519
1877,632.9262381219609
1878,647.3203917211957
1879,601.3023666805518
1880,629.5973126163683
1881,650.9442300625965
1882,616.8718189077995
1883,628.0165837954013
1884,598.3745343003266
1885,626.9532416848137
1886,619.1624017132929
1887,586.3943288085412
1888,688.9126274230134
1889,619.8328230366023
1890,592.6537242452689
1891,665.2676068453943
1892,550.6267366731679
1893,635.1727847410609
1894,601.8708388032117
1895,642.6225110705733
1896,654.330203694648
1897,593.4287457993178
1898,625.6476979338028
1899,648.8341265966411
1900,583.2628277352344
1901,647.2721323703834
1902,603.3393536977997
1903,670.3377801242541
1904,630.9701232047678
1905,650.6462549624869
1906,636.2280790682356
1907,639.5060951914847
1908,634.9882525335661
1909,610.2958117450207
1910,641.7367039350644
1911,643.4092783583336
1912,636.6784697054309
1913,639.8313476708443
1914,596.2581189603803
1915,663.968913860344
1916,654.9608810169632
1917,581.4458136508129
1918,626.4827181651466
1919,644.2497466010064
1920,578.464239418261
1921,638.0975822755018
1922,604.347812171449
1923,563.5446719411364
1924,619.6402138144491
1925,589.1668031871365
1926,651.8493856251548
1927,606.9577192132163
1928,627.0366330967233
1929,599.6436638895914
1930,635.3911666109908
1931,619.2118991210875
1932,665.1447923484243
1933,573.9463354666746
1934,664.7844163718685
1935,583.5756427804101
1936,649.9749923232713
1937,544.4470657822654
1938,565.1580101789335
1939,587.66537924843
1940,659.411647585917
1941,641.9627805771104
1942,677.9491390930161
1943,582.6464531842672
1944,636.8780279221035
1945,673.942462877339
1946,633.9983450423687
1947,601.6308311659917
1948,629.0751425302911
1949,606.1810696600389
1950,574.5661178218588
1951,612.1979951523996
1952,644.2315255654423
1953,610.0992113169183
1954,587.1670508958338
1955,590.1186912393256
1956,617.9165451705678
1957,619.387236840367
1958,606.5185820466534
1959,598.6331532977648
1960,625.9760283635063
1961,626.9644219963384
1962,669.9198272397929
1963,605.5030086942844
1964,634.9627885409002
1965,613.1398116070789
1966,592.8337738816057
1967,679.3564462509636
1968,634.7150416818482
1969,644.4674666240463
1970,644.881113155445
1971,662.4082664134031
1972,648.7722508722043
1973,600.6362873144799
1974,620.836787588185
1975,589.0535844248159
1976,655.1056797758374
1977,613.6698885365707
1978,615.1837142827519
1979,669.5940699767484
1980,547.837453841859
1981,629.5243783988184
1982,665.7655845747519
1983,631.5397862712719
1984,628.7901781028729
1985,602.9425654617594
1986,669.9683216977556
1987,608.7873673340498
1988,660.2688712486417
1989,626.485812494839
1990,601.6609360607049
1991,650.0651026609413
1992,587.3545236723497
1993,593.0108663366093
1994,613.4501669794978
1995,582.4277106703133
1996,615.9231163938053
1997,625.5693792660018
1998,644.0237475035922
1999,633.5253604996358
2000,640.4998187474823
2001,625.3153655931349
2002,622.9271602466273
2003,624.8247835823968
2004,601.9655217941712
2005,638.7442892599809
2006,620.7075729008192
2007,599.3413660971203
2008,647.6842470692503
2009,637.7346299555807
2010,669.9483213356901
2011,647.814199679194
2012,688.2233398802268
2013,626.2499327834686
2014,618.3612201817739
